,PC1,PC2,PC3,PC4
"(('chr2', 66575000, 66585000), ('chr2', 161410000, 161430000))",0.04425014717099234,-0.028594647634010414,0.0030318864131927046,0.013702972231176131
"(('chr2', 66575000, 66585000), ('chr2', 170710000, 170720000))",-0.004706644122735344,0.04667214303497362,0.008448504778250428,-0.03572840682900594
"(('chr2', 66575000, 66585000), ('chr2', 170810000, 170820000))",-0.0051078017313718966,0.06152197524075434,0.004843443337565062,0.007860933423188192
"(('chr2', 66575000, 66585000), ('chr2', 172075000, 172115000))",-0.01696465886552006,0.013251427520929617,-0.010184066257536825,-0.02047541040930843
"(('chr2', 66575000, 66585000), ('chr2', 173350000, 173360000))",0.02070380193529705,-0.027433727087087936,0.06017235624883383,-0.03382595196573792
"(('chr2', 66575000, 66585000), ('chr2', 174320000, 174350000))",0.003079889034621429,0.00907391883999742,0.008650849590601212,-0.02343873696276571
"(('chr2', 66575000, 66585000), ('chr2', 176060000, 176170000))",0.009367573730710102,-0.006388880972011983,0.03076987283466289,-0.0012781577574700743
"(('chr2', 66575000, 66585000), ('chr2', 181680000, 181690000))",0.09735323281815936,-0.0202834325242599,-0.0697067556316799,0.002415378550504567
"(('chr2', 66575000, 66585000), ('chr2', 199450000, 199480000))",0.07769048579356644,-0.02095337607945366,-0.06125110581000765,0.027251417618344872
"(('chr2', 66575000, 66585000), ('chr2', 206250000, 206285000))",0.03532310235409812,0.010695041027057414,-0.004889101188672786,0.01501383692975758
"(('chr2', 66575000, 66585000), ('chr2', 218990000, 219000000))",0.04676472698863916,-0.013029039854292363,-0.047701763460391476,-0.0014608875909841517
"(('chr2', 66575000, 66585000), ('chr2', 222250000, 222318000))",0.025273671451849795,0.009815213774416484,0.03243741890284779,-0.013818452220532065
"(('chr2', 66575000, 66585000), ('chr2', 236155000, 236185000))",0.01357335942461717,0.027585746887935834,0.0070198521648436735,0.010496828334360215
"(('chr2', 66575000, 66585000), ('chr2', 236260000, 236270000))",-0.003046743454798485,0.07134778998516955,0.011031516233847445,0.03074381674340393
"(('chr2', 70880000, 70890000), ('chr2', 118218000, 118228000))",-0.011002307027723951,0.03126257184829274,-0.009438904250373815,-0.03524795333426674
"(('chr2', 70880000, 70890000), ('chr2', 118830000, 118840000))",-0.007550997223150468,-0.010181656024740145,0.01914784270387858,-0.01974460207679652
"(('chr2', 70880000, 70890000), ('chr2', 156315000, 156345000))",0.04271424162391048,-0.028983983222894315,-0.004787467723481677,0.02598148206386859
"(('chr2', 70880000, 70890000), ('chr2', 161410000, 161430000))",0.046972261805242686,-0.010306842539106803,-0.04508439505949057,0.01594335067811199
"(('chr2', 70880000, 70890000), ('chr2', 170710000, 170720000))",-0.0059906294529452776,0.047771984884395796,0.0028183180663868177,0.05366119459979518
"(('chr2', 70880000, 70890000), ('chr2', 170810000, 170820000))",-0.0037345714415308933,0.06842276484761621,0.009250262783719005,0.027559800755087557
"(('chr2', 70880000, 70890000), ('chr2', 172075000, 172115000))",-0.01642340525598808,0.004805185970372846,-0.015003633401666588,-0.018027730263597434
"(('chr2', 70880000, 70890000), ('chr2', 174320000, 174350000))",0.011041247850573026,0.008415403156536582,-0.026841235758490022,-0.01461679406136665
"(('chr2', 70880000, 70890000), ('chr2', 176060000, 176170000))",0.009071850056108475,-0.007758779803284099,0.027447497529741544,-0.015289719176391917
"(('chr2', 70880000, 70890000), ('chr2', 181680000, 181690000))",0.009988422771232533,0.13588326908092677,0.03723061034492426,0.06271339788508254
"(('chr2', 70880000, 70890000), ('chr2', 206250000, 206285000))",0.01749148016489553,-0.005453908698231176,-0.0022653626207183473,-0.026683212867632082
"(('chr2', 70880000, 70890000), ('chr2', 218990000, 219000000))",0.054893074256031585,-0.010660443639967663,-0.050406357183038646,-0.04078302144941778
"(('chr2', 70880000, 70890000), ('chr2', 222250000, 222318000))",0.0010977508768380772,0.012671834584213785,-0.01809204609461007,-0.002951088665116759
"(('chr2', 70880000, 70890000), ('chr2', 236155000, 236185000))",0.015464187373437762,0.006848774575332401,0.010268474863877877,0.0064633247249693765
"(('chr2', 72140000, 72150000), ('chr2', 113270000, 113280000))",0.0,-0.0,-0.0,-0.0
"(('chr2', 72140000, 72150000), ('chr2', 118830000, 118840000))",0.04614056718624175,-0.03149480297783326,0.0436402502160748,-0.004955135597680814
"(('chr2', 72140000, 72150000), ('chr2', 156315000, 156345000))",0.01706017215826256,-0.01704938823680925,-0.033279912315437914,-0.001912735727789051
"(('chr2', 72140000, 72150000), ('chr2', 161410000, 161430000))",0.01842815074200162,-0.026393793650692034,-0.03979752324053708,0.03125251270919181
"(('chr2', 72140000, 72150000), ('chr2', 170710000, 170720000))",-0.00736836906484674,0.049951961625113575,0.002345575900812783,0.020144752779916477
"(('chr2', 72140000, 72150000), ('chr2', 170810000, 170820000))",-0.006409996461692366,0.054012044885969,1.142740994505818e-05,-0.021800573602579174
"(('chr2', 72140000, 72150000), ('chr2', 172075000, 172115000))",-0.005068883418453558,-0.0004875258365998192,-0.022449416244348586,0.020174122778190525
"(('chr2', 72140000, 72150000), ('chr2', 173350000, 173360000))",-0.028524425074464805,-0.019866755121060065,-0.02237913179506328,0.010545102073593311
"(('chr2', 72140000, 72150000), ('chr2', 174320000, 174350000))",0.009988422771232533,0.13588326908092677,0.03723061034492426,0.06271339788508254
"(('chr2', 72140000, 72150000), ('chr2', 176060000, 176170000))",-0.017174230158425712,-0.017470764522722216,-0.010281536129087292,0.03838356517795151
"(('chr2', 72140000, 72150000), ('chr2', 181680000, 181690000))",-0.018127777877567783,-0.016106994070988815,-0.023241552791286986,0.07180468468373924
"(('chr2', 72140000, 72150000), ('chr2', 199450000, 199480000))",0.014054847493352047,-0.014667177908341631,-0.03573586238208391,0.024666064654362697
"(('chr2', 72140000, 72150000), ('chr2', 206250000, 206285000))",0.013390429913339304,-0.022120764116997208,0.0038694121451784106,0.00031029826724678896
"(('chr2', 72140000, 72150000), ('chr2', 218990000, 219000000))",-0.013112873108396912,0.009053369828750095,-0.014449984684856504,-0.12798049567635605
"(('chr2', 72140000, 72150000), ('chr2', 222250000, 222318000))",0.026147087034118683,-0.007813196017313619,-0.015063786489810327,-0.013550425915416164
"(('chr2', 72140000, 72150000), ('chr2', 236155000, 236185000))",0.025007198730808197,-0.01580976420618645,0.03563673799579929,-0.05071634993546149
"(('chr2', 72910000, 72920000), ('chr2', 113270000, 113280000))",-0.017555357164330865,-0.014472345956540057,-0.02002108839355144,0.07413384355216338
"(('chr2', 72910000, 72920000), ('chr2', 118830000, 118840000))",-0.023268992538031774,-0.026296884811986384,-0.022585157500352438,0.07304837466523245
"(('chr2', 72910000, 72920000), ('chr2', 156315000, 156345000))",0.03752786857087467,0.012023439096232349,-0.03119297879177939,0.026555443010609706
"(('chr2', 72910000, 72920000), ('chr2', 161410000, 161430000))",0.05548148465086936,-0.031135042671162485,0.03198090529233565,-0.003100926688880939
"(('chr2', 72910000, 72920000), ('chr2', 170710000, 170720000))",0.009988422771232533,0.13588326908092677,0.03723061034492426,0.06271339788508254
"(('chr2', 72910000, 72920000), ('chr2', 172075000, 172115000))",-0.013903800742753684,0.019347102838043466,-0.01563530530553071,-0.033951107482429084
"(('chr2', 72910000, 72920000), ('chr2', 173350000, 173360000))",0.021464888496712055,-0.010346799239678831,-0.0404493852284822,-0.012861841597847846
"(('chr2', 72910000, 72920000), ('chr2', 176060000, 176170000))",0.01699299477896399,-0.02815882539546425,0.02839490586301365,0.01629612111401844
"(('chr2', 72910000, 72920000), ('chr2', 181680000, 181690000))",-0.01696696211652434,-0.024178517871652826,-0.020545184529535687,0.1468133522461312
"(('chr2', 72910000, 72920000), ('chr2', 199450000, 199480000))",0.030041194160701563,-0.010581774952055215,0.0005115689431763595,-0.023757663319935382
"(('chr2', 72910000, 72920000), ('chr2', 206250000, 206285000))",-0.0014056189461478035,-0.0283081537966894,0.016169445733489957,0.03951917301483827
"(('chr2', 72910000, 72920000), ('chr2', 218990000, 219000000))",0.03367906539033509,-0.007972791665758632,-0.04038209983967468,-0.02973933004399767
"(('chr2', 72910000, 72920000), ('chr2', 222250000, 222318000))",0.04026157989533497,-0.019566634991810463,0.014513057902224182,-0.02087526695071986
"(('chr2', 72910000, 72920000), ('chr2', 236155000, 236185000))",0.04406173773727915,-0.026183265219879053,0.030727139906555817,0.01763598197442317
"(('chr2', 72910000, 72920000), ('chr2', 236260000, 236270000))",-0.019651329188906542,-0.005513253803412137,-0.02678049113008999,-0.02664293953160574
"(('chr2', 74455000, 74465000), ('chr2', 118218000, 118228000))",-0.011543486136846007,0.017690859052870926,-0.009907982659483025,0.054185964881754985
"(('chr2', 74455000, 74465000), ('chr2', 118830000, 118840000))",-0.01801414936908522,-0.016897089486153233,-0.022977614004285097,0.0791470410717316
"(('chr2', 74455000, 74465000), ('chr2', 156315000, 156345000))",-0.01800566131619917,-0.002261742611127503,-0.025504927657214262,-0.06597081020661134
"(('chr2', 74455000, 74465000), ('chr2', 161410000, 161430000))",-0.01783084720754584,-0.014973787902919746,-0.025674414207888994,-0.015619284912593677
"(('chr2', 74455000, 74465000), ('chr2', 170350000, 170360000))",-0.022085184425670264,-0.0016125033173866904,-0.014358876609480736,0.03778044805220088
"(('chr2', 74455000, 74465000), ('chr2', 172075000, 172115000))",0.04133589485832239,-0.008899672560382196,-0.046812500580029046,-0.061032877054530796
"(('chr2', 74455000, 74465000), ('chr2', 174320000, 174350000))",-0.01023874423089163,0.03938951009982853,-0.006452725509784899,0.0017336176879938403
"(('chr2', 74455000, 74465000), ('chr2', 181680000, 181690000))",0.0,-0.0,-0.0,-0.0
"(('chr2', 74455000, 74465000), ('chr2', 199450000, 199480000))",0.010014466374766972,-0.03649833663273361,0.11349260256670814,-0.005018815222552606
"(('chr2', 113270000, 113280000), ('chr2', 118218000, 118228000))",0.006277057916427603,0.0024128257677735517,0.019311352193198114,-0.00821601572046841
"(('chr2', 113270000, 113280000), ('chr2', 156315000, 156345000))",0.055748901794255894,-0.032032111279752695,0.040063046703596276,-0.009534041694218707
"(('chr2', 113270000, 113280000), ('chr2', 161410000, 161430000))",0.021552627750742105,-0.020609499757461732,0.040584514749584945,0.012641791133788808
"(('chr2', 113270000, 113280000), ('chr2', 170710000, 170720000))",-0.013686803983316292,0.008774589145551733,-0.013214709074547908,-0.044760695839432006
"(('chr2', 113270000, 113280000), ('chr2', 172075000, 172115000))",-0.01549860999572249,0.020289781762681224,-0.009119755417553934,-0.005460617013443189
"(('chr2', 113270000, 113280000), ('chr2', 181680000, 181690000))",0.03368122207984483,-0.0176357282165613,-0.044223449129990294,0.037421585521098276
"(('chr2', 113270000, 113280000), ('chr2', 199450000, 199480000))",0.030876401580042786,-0.02983747770326485,0.07958455687454995,1.653295085789595e-05
"(('chr2', 113270000, 113280000), ('chr2', 206250000, 206285000))",0.009010699272331972,0.023117196439688195,-0.014471412753349167,-0.030376010982891156
"(('chr2', 113270000, 113280000), ('chr2', 222250000, 222318000))",0.015712056673264533,0.016707894820398157,0.008031667912847604,0.020755339156948303
"(('chr2', 113270000, 113280000), ('chr2', 236155000, 236185000))",0.025681466799457035,0.033079453048223635,-0.015006029503989883,0.01734446594497631
"(('chr2', 118218000, 118228000), ('chr2', 156315000, 156345000))",0.003803490878200157,-0.01900595788410079,-0.03140285807420264,0.030842582522481232
"(('chr2', 118218000, 118228000), ('chr2', 161410000, 161430000))",0.031406598509792105,-0.02959182637699557,0.015586059403383729,0.03244950802372566
"(('chr2', 118218000, 118228000), ('chr2', 170350000, 170360000))",-0.021322348764133865,-0.006306675503534347,-0.017430488935680933,0.021227089403945985
"(('chr2', 118218000, 118228000), ('chr2', 170710000, 170720000))",-0.011364177429444712,0.02535086801518475,-0.00783483246449595,-0.04962464496870889
"(('chr2', 118218000, 118228000), ('chr2', 170810000, 170820000))",-0.011380438870813633,0.04322283481962678,0.001145158366043608,0.004604588983889587
"(('chr2', 118218000, 118228000), ('chr2', 172075000, 172115000))",-0.007378846116409272,0.023738540743750775,0.01533827575309356,-0.024511855954367584
"(('chr2', 118218000, 118228000), ('chr2', 173350000, 173360000))",0.0076683366124399065,-0.006856341187539431,0.02990725392260042,0.019353767952164876
"(('chr2', 118218000, 118228000), ('chr2', 174320000, 174350000))",-0.005327543045526992,0.003602523830366065,0.027043290136451445,-0.06509536022241047
"(('chr2', 118218000, 118228000), ('chr2', 176060000, 176170000))",0.014365370153568176,-0.0067643408388232355,0.02385838523472126,-0.007808236957793483
"(('chr2', 118218000, 118228000), ('chr2', 181680000, 181690000))",0.0,-0.0,-0.0,-0.0
"(('chr2', 118218000, 118228000), ('chr2', 199450000, 199480000))",0.035224812773310785,-0.015859119564448177,-0.008186802009432406,-0.008811068274775645
"(('chr2', 118218000, 118228000), ('chr2', 206250000, 206285000))",-0.0010049473893282796,-0.00021061902686508906,0.04481183615889862,-0.015105425856424845
"(('chr2', 118218000, 118228000), ('chr2', 218990000, 219000000))",-0.01696696211652434,-0.024178517871652826,-0.020545184529535687,0.1468133522461312
"(('chr2', 118218000, 118228000), ('chr2', 222250000, 222318000))",0.01125083509751821,0.014384163160940067,-5.846582620389147e-05,-0.006928198557198233
"(('chr2', 118218000, 118228000), ('chr2', 236155000, 236185000))",0.01887575142893022,0.005355783823076046,0.06640194552131223,-0.0043853388214536845
"(('chr2', 118830000, 118840000), ('chr2', 156315000, 156345000))",0.021613136902814013,-0.029713677399849387,0.0494666033938211,0.03403634781331862
"(('chr2', 118830000, 118840000), ('chr2', 161410000, 161430000))",0.021490883079982096,-0.02269795627562879,-0.02596981823235864,0.04965681115998662
"(('chr2', 118830000, 118840000), ('chr2', 170710000, 170720000))",-0.006859960896562367,0.04458554546337313,0.0023176439822601307,-0.016541700948803063
"(('chr2', 118830000, 118840000), ('chr2', 170810000, 170820000))",-0.0058124067181573764,0.048070972515693366,0.004842790533079622,-0.053815204667799654
"(('chr2', 118830000, 118840000), ('chr2', 172075000, 172115000))",-0.00521757345419182,0.055903822630147426,0.004196006611627476,-0.01237468364448444
"(('chr2', 118830000, 118840000), ('chr2', 173350000, 173360000))",-0.0072808384510160565,0.03699679906958697,0.0029700626699473128,-0.07690989076187922
"(('chr2', 118830000, 118840000), ('chr2', 174320000, 174350000))",-8.258328815143565e-06,0.03720536474715813,-0.006484874645487214,-0.03130083510715095
"(('chr2', 118830000, 118840000), ('chr2', 176060000, 176170000))",0.014898036007290456,-0.008509631249703255,0.010351972478668446,-0.003162150623672105
"(('chr2', 118830000, 118840000), ('chr2', 181680000, 181690000))",0.03790361362411791,-0.024227323726025478,-0.046401767416318,0.037777887258676056
"(('chr2', 118830000, 118840000), ('chr2', 199450000, 199480000))",0.05605596010651549,-0.027528174187283823,0.025254423286430627,0.01585048593671092
"(('chr2', 118830000, 118840000), ('chr2', 206250000, 206285000))",0.009489594160896418,-0.0027629539687490413,0.030867721943139487,-0.0022237993188555538
"(('chr2', 118830000, 118840000), ('chr2', 218990000, 219000000))",0.006203570910311353,-0.013300790391778176,-0.03194496196198272,0.026231073872677833
"(('chr2', 118830000, 118840000), ('chr2', 222250000, 222318000))",0.01587388007410358,0.009769949250765781,0.024843386936017214,0.008567027709082355
"(('chr2', 118830000, 118840000), ('chr2', 236155000, 236185000))",0.041314373394489776,0.004630515127366537,-0.017481041288484468,-0.010008502655828625
"(('chr2', 156315000, 156345000), ('chr2', 161410000, 161430000))",0.03738476322182698,-0.023812083550863228,-0.00012898572665940309,0.02475729600282997
"(('chr2', 156315000, 156345000), ('chr2', 170350000, 170360000))",-0.017123259119314928,-0.015029590743664344,-0.023423754670383722,0.001938126836565224
"(('chr2', 156315000, 156345000), ('chr2', 170710000, 170720000))",0.00280197987212473,0.013692468111505436,-0.017201797956603655,0.009955811310331146
"(('chr2', 156315000, 156345000), ('chr2', 170810000, 170820000))",-0.014185202273940906,0.0016288437371958953,-0.016787948643807494,-0.010936490143886538
"(('chr2', 156315000, 156345000), ('chr2', 173350000, 173360000))",0.005991761992375647,-0.01611244924159056,0.04371869410371966,-0.012972154015838396
"(('chr2', 156315000, 156345000), ('chr2', 174320000, 174350000))",0.0022069475624661703,-0.011214431836954914,-0.03279242576581218,-0.038122073792741906
"(('chr2', 156315000, 156345000), ('chr2', 176060000, 176170000))",0.047776289816548,-0.023869418588191138,0.0064036628869587955,0.009309535760047085
"(('chr2', 156315000, 156345000), ('chr2', 181680000, 181690000))",0.01737135620623905,-0.02862249537271884,0.0480677557872199,0.007702400688246134
"(('chr2', 156315000, 156345000), ('chr2', 199450000, 199480000))",0.0483594801239196,-0.02569579313101202,-0.0031625799079080846,0.024109777301476138
"(('chr2', 156315000, 156345000), ('chr2', 206250000, 206285000))",0.03822940478698731,-0.0227525938834553,-0.02624408942475197,0.0030174218275622767
"(('chr2', 156315000, 156345000), ('chr2', 218990000, 219000000))",0.0,-0.0,-0.0,-0.0
"(('chr2', 156315000, 156345000), ('chr2', 222250000, 222318000))",0.043877776633766415,-0.023375701794349685,-0.006009612691212546,0.02049044760543168
"(('chr2', 156315000, 156345000), ('chr2', 236155000, 236185000))",0.04578718392261528,-0.02690752902895553,0.024543587256277366,-0.016048748278465166
"(('chr2', 161410000, 161430000), ('chr2', 170710000, 170720000))",0.05300791743530848,-0.02374148690534624,0.0002972235236929917,-0.01589815061349772
"(('chr2', 161410000, 161430000), ('chr2', 173350000, 173360000))",-0.0032572937400749853,-0.005705925548728207,-0.024550580676519898,0.01710737258632053
"(('chr2', 161410000, 161430000), ('chr2', 174320000, 174350000))",0.029773283661649455,-0.01072019276631968,-0.03830092231539411,0.0006688992083568427
"(('chr2', 161410000, 161430000), ('chr2', 176060000, 176170000))",0.03596081845600786,-0.029848999610049904,0.01715819793042764,0.023545437919335097
"(('chr2', 161410000, 161430000), ('chr2', 181680000, 181690000))",0.03045414081738674,-0.02893192480065014,0.011871622545450527,0.024408377147046103
"(('chr2', 161410000, 161430000), ('chr2', 199450000, 199480000))",0.056628125707094426,-0.019793742881958398,-0.01868455757464842,0.0032862044693869755
"(('chr2', 161410000, 161430000), ('chr2', 206250000, 206285000))",0.04020143061755543,-0.02590179928964609,0.015441169919838635,0.012229231318466195
"(('chr2', 161410000, 161430000), ('chr2', 218990000, 219000000))",0.009988422771232533,0.13588326908092677,0.03723061034492426,0.06271339788508254
"(('chr2', 161410000, 161430000), ('chr2', 222250000, 222318000))",0.02252867746966784,-0.034426163111596214,0.0721386554944596,0.017643397738885375
"(('chr2', 161410000, 161430000), ('chr2', 236155000, 236185000))",0.07655880631082866,-0.022069627243171262,-0.035433630131936025,-0.003656454193434525
"(('chr2', 170710000, 170720000), ('chr2', 174320000, 174350000))",-0.004379881302162006,0.03307303498910143,6.263951282868554e-05,-0.0308759942342151
"(('chr2', 170710000, 170720000), ('chr2', 176060000, 176170000))",-0.005650591744868799,0.02266348557047261,0.003348811854451096,-0.021589707918645437
"(('chr2', 170710000, 170720000), ('chr2', 181680000, 181690000))",0.007024331246763426,0.009405104890495232,-0.02450999488980805,0.01911398276117059
"(('chr2', 170710000, 170720000), ('chr2', 199450000, 199480000))",-0.00325341213368745,-0.012543452063211174,0.04117227600050466,0.04395305868036373
"(('chr2', 170710000, 170720000), ('chr2', 206250000, 206285000))",0.0015657005064036722,0.045650715872245194,0.021183763504412145,0.004328694073539539
"(('chr2', 170710000, 170720000), ('chr2', 218990000, 219000000))",0.013051957760134483,-0.040027065397209266,0.12779988355889818,-0.0048659316625546635
"(('chr2', 170710000, 170720000), ('chr2', 222250000, 222318000))",0.0024367259498783286,0.05353753500245361,0.00922981406176554,-0.00012065850787729272
"(('chr2', 170710000, 170720000), ('chr2', 236155000, 236185000))",0.010226800548453232,0.010233030383727887,0.05181564515592615,0.007401638963022278
"(('chr2', 170710000, 170720000), ('chr2', 236260000, 236270000))",0.03472245172994955,0.06718023120493148,-0.004798126387337843,0.034220137000787215
"(('chr2', 170810000, 170820000), ('chr2', 174320000, 174350000))",-0.004902788589172301,0.04040711501984389,-0.0025584953690747105,-0.026279689125191488
"(('chr2', 170810000, 170820000), ('chr2', 176060000, 176170000))",-0.01091413476571237,0.024110362594956292,-0.008759763923851626,-0.03642242445061192
"(('chr2', 170810000, 170820000), ('chr2', 181680000, 181690000))",-0.009627706792360535,0.024731821978751994,-0.008129975029091394,0.0013173561003330236
"(('chr2', 170810000, 170820000), ('chr2', 206250000, 206285000))",-0.0035317652368809893,0.030520172918982826,-0.009775535000650194,-0.03414648151141141
"(('chr2', 170810000, 170820000), ('chr2', 222250000, 222318000))",-0.0024712825447181083,0.06783913565482251,0.01066508504913462,-0.016652697417963148
"(('chr2', 170810000, 170820000), ('chr2', 236155000, 236185000))",-0.008907920688855844,0.050530975691808054,0.0049456542589375275,0.02461030701600863
"(('chr2', 172075000, 172115000), ('chr2', 176060000, 176170000))",-0.012412551664596642,0.01814938920770527,-0.010392071777444549,-0.04483253020986209
"(('chr2', 172075000, 172115000), ('chr2', 181680000, 181690000))",0.016738884213872086,-0.0010001544126073247,-0.03164355382092656,-0.010899828842514317
"(('chr2', 172075000, 172115000), ('chr2', 206250000, 206285000))",-0.003126453533165875,0.038629950431347246,0.004371449247366172,-0.026236585268433466
"(('chr2', 172075000, 172115000), ('chr2', 218990000, 219000000))",-0.01265006655024888,0.022622271162385854,-0.013377610455507206,-0.047664785831334974
"(('chr2', 172075000, 172115000), ('chr2', 222250000, 222318000))",-0.0007199491179498172,0.0641130856494441,0.007765536712417254,-0.009336464494176232
"(('chr2', 172075000, 172115000), ('chr2', 236155000, 236185000))",0.0038733225072280363,0.06148438735505117,0.01901361180853847,0.016547091551066474
"(('chr2', 173350000, 173360000), ('chr2', 199450000, 199480000))",0.0005474799777485846,-0.01859587757028573,0.06341628802035758,0.006596336628969053
"(('chr2', 173350000, 173360000), ('chr2', 206250000, 206285000))",-0.005420654807470309,0.022357317553736676,0.0030980471215716647,-0.008140182128006672
"(('chr2', 173350000, 173360000), ('chr2', 218990000, 219000000))",-0.017776362077333373,-0.0023410279596149737,-0.022176483821535732,-0.043746710491558684
"(('chr2', 173350000, 173360000), ('chr2', 222250000, 222318000))",0.008383035243589469,0.06473396049138418,0.017869151825464665,0.005074308150764607
"(('chr2', 173350000, 173360000), ('chr2', 236155000, 236185000))",0.012585900975192351,0.04372719666458383,-0.008430818643109237,0.00669587042409946
"(('chr2', 174320000, 174350000), ('chr2', 181680000, 181690000))",0.03319047016243348,-0.014300441561912978,0.004580529288166625,-0.02346144211717194
"(('chr2', 174320000, 174350000), ('chr2', 199450000, 199480000))",-0.010557199609831733,-0.012496416962586113,-0.025002701389224585,-0.017846272421423386
"(('chr2', 174320000, 174350000), ('chr2', 206250000, 206285000))",-0.0001951125534949602,0.04362523244748987,-0.004695809588506109,-0.02713597989780517
"(('chr2', 174320000, 174350000), ('chr2', 222250000, 222318000))",0.0044604195869082635,0.05237579067296148,0.023840259622873814,-0.004869807868139497
"(('chr2', 174320000, 174350000), ('chr2', 236155000, 236185000))",0.015831906743791053,0.022358129999862635,0.018816722253835565,-0.011781597211507166
"(('chr2', 174320000, 174350000), ('chr2', 236260000, 236270000))",0.015148664214569223,0.01969107315053872,-0.01923584427346027,-0.0035147700529694413
"(('chr2', 176060000, 176170000), ('chr2', 181680000, 181690000))",0.02098842031111559,-0.02196589907080137,0.019126374066276833,0.016205551897648426
"(('chr2', 176060000, 176170000), ('chr2', 199450000, 199480000))",0.03872672514680955,-0.021219471835858466,-0.01566790121105323,0.012926273347695616
"(('chr2', 176060000, 176170000), ('chr2', 206250000, 206285000))",0.016847962978927968,0.01102610685587975,0.00022756217547693076,-0.009650959177825057
"(('chr2', 176060000, 176170000), ('chr2', 222250000, 222318000))",0.018288280913718376,0.01670003475756176,0.00157226631732698,0.0026647778555279915
"(('chr2', 176060000, 176170000), ('chr2', 236155000, 236185000))",0.020775417854745917,0.009773334529248183,-0.0007937739514445487,0.018874165441999435
"(('chr2', 181680000, 181690000), ('chr2', 199450000, 199480000))",0.05993484264479039,-0.02059025091100346,-0.025481906655806952,0.008870107276452637
"(('chr2', 181680000, 181690000), ('chr2', 206250000, 206285000))",0.03791448633557739,-0.015341147636681275,0.03853523411566526,-0.01237509612382595
"(('chr2', 181680000, 181690000), ('chr2', 222250000, 222318000))",0.05263495153124428,-0.015730212655969446,-0.003157593278873728,-0.005347980073043451
"(('chr2', 181680000, 181690000), ('chr2', 236155000, 236185000))",0.05466240802147696,-0.007805385411634222,0.003941073254894116,0.02023145043922088
"(('chr2', 199450000, 199480000), ('chr2', 206250000, 206285000))",0.04153042426511945,-0.030556802056190196,0.03482689854757309,0.008784444354955397
"(('chr2', 199450000, 199480000), ('chr2', 218990000, 219000000))",0.011351338339344515,-0.0005512790256385541,-0.023233882642908404,0.00838604612002054
"(('chr2', 199450000, 199480000), ('chr2', 222250000, 222318000))",0.030410930151517745,-0.024544141071767635,0.005123454296698461,0.022798265877181083
"(('chr2', 199450000, 199480000), ('chr2', 236155000, 236185000))",0.057478681656687465,-0.015707341247151098,-0.015041469639048908,0.0019356068341023235
"(('chr2', 199450000, 199480000), ('chr2', 236260000, 236270000))",0.02559211891040723,-0.006372397375453137,-0.03691759831632663,0.0015274402237526138
"(('chr2', 206250000, 206285000), ('chr2', 218990000, 219000000))",0.0033524114708681605,-0.00254290578911322,-0.02588467316031874,0.012799671496340264
"(('chr2', 206250000, 206285000), ('chr2', 222250000, 222318000))",0.005942602368435392,0.03473189548212018,0.009999165924068798,-0.011051540676372162
"(('chr2', 206250000, 206285000), ('chr2', 236155000, 236185000))",0.01864773903361454,0.014426833045672308,0.02179943001279752,-0.01436719502342047
"(('chr2', 218990000, 219000000), ('chr2', 222250000, 222318000))",0.007693048789756554,-0.015042198987346591,0.0035770623612413413,0.0036245848788564305
"(('chr2', 218990000, 219000000), ('chr2', 236155000, 236185000))",0.03300516683993304,-0.01938880439699073,0.021448487179885282,0.013950671446143304
"(('chr2', 222250000, 222318000), ('chr2', 236155000, 236185000))",0.021740630130704687,0.023585332588427033,0.014176635475161205,0.000423583538078345
"(('chr3', 27710000, 27720000), ('chr3', 62350000, 62380000))",0.044766631950021535,0.002843400793523568,-0.038015052917855556,0.03233155534341865
"(('chr3', 27710000, 27720000), ('chr3', 128480000, 128490000))",0.04275823066018603,-0.017281665846289488,0.059928611673837964,-0.0024140638246313425
"(('chr3', 27710000, 27720000), ('chr3', 137760000, 137770000))",0.02624258777213387,-0.007065062775668544,-0.03429205652015152,0.006778790400379157
"(('chr3', 27710000, 27720000), ('chr3', 138930000, 138950000))",0.039948114607562965,-0.008211973763161238,-0.015507823348353279,0.005287381576686642
"(('chr3', 27710000, 27720000), ('chr3', 147360000, 147420000))",0.02731465499146446,0.00424359322596126,0.009790359558790776,-0.021317707510941745
"(('chr3', 27710000, 27720000), ('chr3', 158080000, 158110000))",0.02942552750474235,0.02372237678112027,0.003680986679782225,-0.0008907296089478188
"(('chr3', 27710000, 27720000), ('chr3', 169120000, 169155000))",0.046580369876194454,0.006790269187735936,-0.012902560608883564,-0.00743936353054322
"(('chr3', 27710000, 27720000), ('chr3', 169640000, 169670000))",0.06078437000163014,0.010666982139430802,-0.04189680073190752,0.0030502313709012854
"(('chr3', 27710000, 27720000), ('chr3', 181695000, 181730000))",-0.004477070101306051,0.06205953141296619,0.005676529978855593,-0.012972575671979448
"(('chr3', 62350000, 62380000), ('chr3', 128480000, 128490000))",0.04233307966869606,-0.008207919151805092,-0.02589677822791961,0.015393733375148969
"(('chr3', 62350000, 62380000), ('chr3', 137760000, 137770000))",0.025095884000095287,0.0523468393552203,-0.008202456368229782,0.041141715965064635
"(('chr3', 62350000, 62380000), ('chr3', 138930000, 138950000))",0.07230143624572469,-0.001957843990097029,-0.03235719744132556,-0.0008403745197847417
