,PC1,PC2,PC3,PC4
"(('chr2', 72910000, 72920000), ('chr2', 170710000, 170720000))",0.015373630909764058,-0.03755625605076065,0.030930175456032882,0.014544763825931999
"(('chr2', 72910000, 72920000), ('chr2', 172075000, 172115000))",-0.02287291935207735,-0.009549822077265247,-0.04308097490072789,0.004739780646706709
"(('chr2', 72910000, 72920000), ('chr2', 173350000, 173360000))",-0.004371558367735516,-0.013168135170702587,0.011832899481954432,0.04737713061450108
"(('chr2', 72910000, 72920000), ('chr2', 176060000, 176170000))",0.026812616795063984,-0.03645704342950242,0.020812681855030768,0.05123865861092101
"(('chr2', 72910000, 72920000), ('chr2', 181680000, 181690000))",0.027542722046478615,-0.029402293382866884,0.035565060658254447,0.0031293640572141418
"(('chr2', 72910000, 72920000), ('chr2', 199450000, 199480000))",0.025593490528016183,-0.01576809252451101,0.02174074794829074,0.0023177671326277227
"(('chr2', 72910000, 72920000), ('chr2', 206250000, 206285000))",0.036326436150497514,-0.04651980547008116,0.03339666586840596,-0.022297767497679286
"(('chr2', 72910000, 72920000), ('chr2', 218990000, 219000000))",0.015531335342982316,-0.03894772083274479,0.10328852515258397,-0.004817555767853169
"(('chr2', 72910000, 72920000), ('chr2', 222250000, 222318000))",0.04033399367724263,-0.04378041390375015,-0.00787144880926134,0.05445786364331762
"(('chr2', 72910000, 72920000), ('chr2', 236155000, 236185000))",0.04300345904794403,-0.04730692920764358,0.02088570129134824,-0.011677634741281365
"(('chr2', 72910000, 72920000), ('chr2', 236260000, 236270000))",0.03198431220532107,-0.04002594236595835,0.0418986401745553,-0.07935358443422097
"(('chr2', 74455000, 74465000), ('chr2', 118218000, 118228000))",-0.0028118169153734628,0.0003703958596195576,-0.04102346506831465,0.05306383156615238
"(('chr2', 74455000, 74465000), ('chr2', 118830000, 118840000))",0.012200081994525734,-0.01689790117348242,0.06345875526550658,-0.020554488401888414
"(('chr2', 74455000, 74465000), ('chr2', 156315000, 156345000))",-0.010653491887076908,-0.03036327182946999,0.004777632028613009,0.004554798215259229
"(('chr2', 74455000, 74465000), ('chr2', 161410000, 161430000))",0.011075682284868875,-0.032214426699836485,0.04651110510575464,0.032685693601022324
"(('chr2', 74455000, 74465000), ('chr2', 170350000, 170360000))",0.013940192338146635,-0.04137633846567566,0.06771124869367348,-0.037578594009081694
"(('chr2', 74455000, 74465000), ('chr2', 172075000, 172115000))",0.005006282046664216,-0.02109865414988167,-0.024555604823011674,-0.04026115409134365
"(('chr2', 74455000, 74465000), ('chr2', 174320000, 174350000))",0.009293465634178405,-0.0021313619800337196,-0.027068588092021076,0.021325088326041537
"(('chr2', 74455000, 74465000), ('chr2', 181680000, 181690000))",0.02166280554575799,-0.006192703683147846,0.1198933785120997,-0.07588296384625498
"(('chr2', 74455000, 74465000), ('chr2', 199450000, 199480000))",-0.008422446383465102,-0.005186819250849412,0.020790061790854544,0.02556427199931868
"(('chr2', 113270000, 113280000), ('chr2', 118218000, 118228000))",0.013932230781569471,0.006404006783720483,0.0181565074086114,-0.006446068432657697
"(('chr2', 113270000, 113280000), ('chr2', 156315000, 156345000))",3.728787551227874e-05,-0.011811631656845664,-0.029804250761921735,0.005543448935626426
"(('chr2', 113270000, 113280000), ('chr2', 161410000, 161430000))",0.01460673397719846,-0.03862385519501226,0.08288813928632184,-0.01036518496334132
"(('chr2', 113270000, 113280000), ('chr2', 170710000, 170720000))",-0.0011420178746101614,0.03282614030888883,0.035296312931404124,-0.006290874881838901
"(('chr2', 113270000, 113280000), ('chr2', 172075000, 172115000))",-0.003009925958555155,0.03173720989715768,0.018823927715376595,0.004066797559843779
"(('chr2', 113270000, 113280000), ('chr2', 181680000, 181690000))",0.017181073102424532,-0.034746920097713935,0.047254046807725464,-0.03177304315495274
"(('chr2', 113270000, 113280000), ('chr2', 199450000, 199480000))",0.023639450592715817,-0.039992855884292175,-0.038146082017408225,0.01668581790459404
"(('chr2', 113270000, 113280000), ('chr2', 206250000, 206285000))",0.014106477077801159,0.011356590879529957,0.01177409072217389,-0.03521573377519527
"(('chr2', 113270000, 113280000), ('chr2', 222250000, 222318000))",0.020250051254322502,0.040081341346302285,0.001149036764427295,0.019872860570226202
"(('chr2', 113270000, 113280000), ('chr2', 236155000, 236185000))",0.025366273447327083,0.025489816919270165,-0.007922433196580024,-0.002304907319778869
"(('chr2', 118218000, 118228000), ('chr2', 156315000, 156345000))",0.014655371546514995,-0.03308743232990199,0.004757412603889763,0.01693994065924694
"(('chr2', 118218000, 118228000), ('chr2', 161410000, 161430000))",0.015082528099030977,-0.03740266933511489,0.04415602752297165,0.0017767890671233865
"(('chr2', 118218000, 118228000), ('chr2', 170350000, 170360000))",0.0004565377046615516,0.04907612211296657,-0.0016781266235636307,0.0003719512694997385
"(('chr2', 118218000, 118228000), ('chr2', 170710000, 170720000))",0.00833353803128973,0.062368882184470134,-0.007500155766100946,0.018935861226402572
"(('chr2', 118218000, 118228000), ('chr2', 170810000, 170820000))",-0.005601980123593148,0.045237578925791444,-0.007672181377520328,-0.0010793657049728172
"(('chr2', 118218000, 118228000), ('chr2', 172075000, 172115000))",0.001488551831287106,0.0446593256147909,-0.014184920003621072,-0.0017158772074935323
"(('chr2', 118218000, 118228000), ('chr2', 173350000, 173360000))",0.011776463174212529,0.03878517476656693,0.005281045047537889,0.048726118180678936
"(('chr2', 118218000, 118228000), ('chr2', 174320000, 174350000))",0.005994920929232613,0.03660104824601222,-0.00041995190063442436,0.020084652751906372
"(('chr2', 118218000, 118228000), ('chr2', 176060000, 176170000))",0.021852568723418266,-0.010360994602906095,0.02136212061197891,-0.00422192931645428
"(('chr2', 118218000, 118228000), ('chr2', 181680000, 181690000))",0.023083626974218483,-0.026447128717241062,0.03181256748183041,-0.013040926665082398
"(('chr2', 118218000, 118228000), ('chr2', 199450000, 199480000))",0.030924563100593543,-0.042268217098665364,0.061960770487830975,0.011464241513737063
"(('chr2', 118218000, 118228000), ('chr2', 206250000, 206285000))",0.021717045087380784,0.016269713184971668,-0.012673359748314158,0.005687982940199815
"(('chr2', 118218000, 118228000), ('chr2', 218990000, 219000000))",0.018349057996500412,-0.034533614746960435,0.03868683241364809,0.002313288457958083
"(('chr2', 118218000, 118228000), ('chr2', 222250000, 222318000))",0.021149134066673125,0.006579438712257407,0.0003623010494354139,-0.016981354230912064
"(('chr2', 118218000, 118228000), ('chr2', 236155000, 236185000))",0.020178920893454574,0.025532376650583288,0.0061718534516238014,0.004039762608801996
"(('chr2', 118830000, 118840000), ('chr2', 156315000, 156345000))",0.04371178690191477,-0.042161569995144046,-0.004320184028657171,0.0790620805672887
"(('chr2', 118830000, 118840000), ('chr2', 161410000, 161430000))",0.02418252283829052,-0.04317365825127382,0.03831728742383286,0.03520733989264723
"(('chr2', 118830000, 118840000), ('chr2', 170710000, 170720000))",0.019203600321558753,0.07382950139872209,0.00433669809108451,0.024364855600685725
"(('chr2', 118830000, 118840000), ('chr2', 170810000, 170820000))",0.0034926501215470566,0.05585717363325556,-0.017566682700209505,0.015043276142641445
"(('chr2', 118830000, 118840000), ('chr2', 172075000, 172115000))",0.0026359908254861954,0.061500035875939246,0.0028660547312857705,-0.0017409601269161334
"(('chr2', 118830000, 118840000), ('chr2', 173350000, 173360000))",0.015756843740221016,0.04022002082343217,-0.005614318510362987,0.05738517958962898
"(('chr2', 118830000, 118840000), ('chr2', 174320000, 174350000))",0.01642405949942261,0.0385741243478585,0.028884559766185484,0.048688514621290285
"(('chr2', 118830000, 118840000), ('chr2', 176060000, 176170000))",0.03269671980795681,-0.007547892288826963,-0.002429332754846544,0.022721628411215118
"(('chr2', 118830000, 118840000), ('chr2', 181680000, 181690000))",0.02695027984190526,-0.03098427528094677,-0.007402177038956963,0.029388213729973064
"(('chr2', 118830000, 118840000), ('chr2', 199450000, 199480000))",0.03567717721424279,-0.041670864205489155,-0.02642312495671902,-0.01504939919529043
"(('chr2', 118830000, 118840000), ('chr2', 206250000, 206285000))",0.0371081730309706,0.017089183842920064,-0.00678446984149399,0.015425002230306063
"(('chr2', 118830000, 118840000), ('chr2', 218990000, 219000000))",0.00777250990028227,0.013965800869462374,-0.03576215416550838,-0.016208759854749424
"(('chr2', 118830000, 118840000), ('chr2', 222250000, 222318000))",0.03591231274203755,0.005101189571945206,-0.012026286692594743,0.01737878023628923
"(('chr2', 118830000, 118840000), ('chr2', 236155000, 236185000))",0.029211377158566615,0.02569799764476211,0.004547361996759469,-0.025368043060541058
"(('chr2', 156315000, 156345000), ('chr2', 161410000, 161430000))",0.0398831434869407,-0.0443869770171119,-0.004009272167872216,0.0329553979723102
"(('chr2', 156315000, 156345000), ('chr2', 170350000, 170360000))",-0.007123541658738774,-0.009607358304942205,-0.021278550916050833,0.008587949273185184
"(('chr2', 156315000, 156345000), ('chr2', 170710000, 170720000))",0.011372041388055767,0.004298955864637108,-0.021021358475469723,0.034024745881981275
"(('chr2', 156315000, 156345000), ('chr2', 170810000, 170820000))",-0.0061237492623375045,0.014551429285097645,-0.022071255176292912,0.05018818979946161
"(('chr2', 156315000, 156345000), ('chr2', 173350000, 173360000))",0.011729297477823464,-0.028089744630810886,0.012078583980862619,0.026777350230100156
"(('chr2', 156315000, 156345000), ('chr2', 174320000, 174350000))",0.018245215695904995,-0.02799664572068911,-0.009809224578826646,0.14001617352814633
"(('chr2', 156315000, 156345000), ('chr2', 176060000, 176170000))",0.037011202921294103,-0.04167105193670825,-0.008529118710569585,0.06104875653834522
"(('chr2', 156315000, 156345000), ('chr2', 181680000, 181690000))",0.02980117058661693,-0.03482090322016518,0.036517222878769,-0.0016956943141481747
"(('chr2', 156315000, 156345000), ('chr2', 199450000, 199480000))",0.035613491162896554,-0.042536910961176816,-0.012245958355629152,0.014500671128824196
"(('chr2', 156315000, 156345000), ('chr2', 206250000, 206285000))",0.027347798859071605,-0.03298871283386724,-0.009360949873111037,0.04405156343880741
"(('chr2', 156315000, 156345000), ('chr2', 218990000, 219000000))",0.019972609693516132,-0.04177387179857148,0.057351357523486,0.05119122716116851
"(('chr2', 156315000, 156345000), ('chr2', 222250000, 222318000))",0.032418435818568035,-0.03688523401114326,0.0017033484287639247,0.04581077866447244
"(('chr2', 156315000, 156345000), ('chr2', 236155000, 236185000))",0.05218711330028491,-0.03763697236505852,-0.06287782456428129,0.017459718715393983
"(('chr2', 161410000, 161430000), ('chr2', 170710000, 170720000))",-0.005924031232373102,-0.03150161395561434,0.016349185834134868,0.006415814252259038
"(('chr2', 161410000, 161430000), ('chr2', 173350000, 173360000))",0.0021556920717677687,-0.028783008536227228,-0.007653342400057226,0.07516438317858161
"(('chr2', 161410000, 161430000), ('chr2', 174320000, 174350000))",0.002801520848440205,-0.0291517739767864,-0.02132606886849533,0.09130752541987154
"(('chr2', 161410000, 161430000), ('chr2', 176060000, 176170000))",0.029452310008567757,-0.04324131919303721,0.01395430890181335,0.030002919854393583
"(('chr2', 161410000, 161430000), ('chr2', 181680000, 181690000))",0.03528470710864093,-0.04302403217947893,0.03494700081606168,0.01569759956587928
"(('chr2', 161410000, 161430000), ('chr2', 199450000, 199480000))",0.03304841750993883,-0.03845579774736665,-0.004214588099529339,-0.0129405651151204
"(('chr2', 161410000, 161430000), ('chr2', 206250000, 206285000))",0.027322057354453394,-0.03803027677541421,0.005719031508541446,0.00786130798533083
"(('chr2', 161410000, 161430000), ('chr2', 218990000, 219000000))",0.012150397799627849,-0.038181151220223496,0.03979526070418385,0.008188877672432072
"(('chr2', 161410000, 161430000), ('chr2', 222250000, 222318000))",0.031530276526215636,-0.04128155516722133,0.006432712818404744,0.014662823913005456
"(('chr2', 161410000, 161430000), ('chr2', 236155000, 236185000))",0.042827048216724575,-0.04662212226184156,0.012407777746517851,-0.03412491164048074
"(('chr2', 170710000, 170720000), ('chr2', 174320000, 174350000))",0.008834768473988393,0.060181389914669675,0.005731896456818929,0.00375498265929403
"(('chr2', 170710000, 170720000), ('chr2', 176060000, 176170000))",0.008333343499747502,0.06399936413831896,-0.004841576698747529,0.014886117686358962
"(('chr2', 170710000, 170720000), ('chr2', 181680000, 181690000))",0.004893732742060253,0.00036768450696474494,0.015420446976536195,0.028024193615136486
"(('chr2', 170710000, 170720000), ('chr2', 199450000, 199480000))",0.020390552927809856,-0.03910993735357514,-0.0296855860733915,0.13245352233530516
"(('chr2', 170710000, 170720000), ('chr2', 206250000, 206285000))",0.012555119251606779,0.05940823209964392,0.004443715998329012,0.007402095555711332
"(('chr2', 170710000, 170720000), ('chr2', 218990000, 219000000))",-0.001460004924572465,-0.0245064611123613,-0.0029340360976454175,-0.0459393721040541
"(('chr2', 170710000, 170720000), ('chr2', 222250000, 222318000))",0.00985216839466411,0.06436000024285206,0.0018995284517673175,0.0034255682494419453
"(('chr2', 170710000, 170720000), ('chr2', 236155000, 236185000))",0.005149863767075877,0.03824860852658422,0.01426365035398378,0.021275141469920895
"(('chr2', 170710000, 170720000), ('chr2', 236260000, 236270000))",0.006765889735811249,0.03459174539249671,-0.002864135423990158,0.035700095292266226
"(('chr2', 170810000, 170820000), ('chr2', 174320000, 174350000))",0.00590417511527881,0.05877374785822606,0.00011564196538551265,-0.008745315874461002
"(('chr2', 170810000, 170820000), ('chr2', 176060000, 176170000))",0.009143139739980261,0.06922149112338223,-0.0057049001501030365,0.00985284444445808
"(('chr2', 170810000, 170820000), ('chr2', 181680000, 181690000))",-0.010264138080533962,0.020565260839115997,-0.023713077909944244,-0.016825891508698402
"(('chr2', 170810000, 170820000), ('chr2', 206250000, 206285000))",0.015325392245325163,0.06572836013450715,0.00202042637609622,0.012260947517202006
"(('chr2', 170810000, 170820000), ('chr2', 222250000, 222318000))",0.012998025543568553,0.07769629853983323,-0.0018289833256612776,0.007635391963287164
"(('chr2', 170810000, 170820000), ('chr2', 236155000, 236185000))",0.007729458759604533,0.0652776995565808,0.007667954689105213,-0.013117321826724072
"(('chr2', 172075000, 172115000), ('chr2', 176060000, 176170000))",0.000577728469711278,0.05694852980457897,-0.010417996019748733,0.006189012650657927
"(('chr2', 172075000, 172115000), ('chr2', 181680000, 181690000))",-0.010234512196919753,0.005092086441767981,-0.011940890372920942,-0.006431995367831898
"(('chr2', 172075000, 172115000), ('chr2', 206250000, 206285000))",0.005520140099147453,0.061419990624919166,-0.0019492531882587508,-0.0012952920089030569
"(('chr2', 172075000, 172115000), ('chr2', 218990000, 219000000))",-0.008095182940322989,0.018164584277425004,-0.005358841443052049,0.0009177693843609445
"(('chr2', 172075000, 172115000), ('chr2', 222250000, 222318000))",0.007441359608545393,0.0703496141368466,-0.0041936430534037375,0.002692034722464884
"(('chr2', 172075000, 172115000), ('chr2', 236155000, 236185000))",0.007987557106151724,0.06645762451717611,0.0001541696828682835,-0.0036287939528675222
"(('chr2', 173350000, 173360000), ('chr2', 199450000, 199480000))",0.010272344946953938,-0.026348449344544944,0.018692449852288576,0.061425672187249404
"(('chr2', 173350000, 173360000), ('chr2', 206250000, 206285000))",0.003470331258291638,0.0366289353331788,-0.010547851804356035,0.007981189421747671
"(('chr2', 173350000, 173360000), ('chr2', 218990000, 219000000))",0.0032050454600295463,-0.003561078393882289,-0.04198392245668623,0.007391734946710972
"(('chr2', 173350000, 173360000), ('chr2', 222250000, 222318000))",0.005780653430848376,0.032923458941015636,-0.0018915815025354152,0.02721931962935267
"(('chr2', 173350000, 173360000), ('chr2', 236155000, 236185000))",0.018840049814114922,0.028054326807436355,0.0016173855284204665,0.04747852281935241
"(('chr2', 174320000, 174350000), ('chr2', 181680000, 181690000))",0.0075260875761471255,-0.0108003928048705,-0.02307235920223867,0.07348175650518243
"(('chr2', 174320000, 174350000), ('chr2', 199450000, 199480000))",0.0008139180456279381,-0.029679420123649356,-0.03236925869255129,0.08303609204347731
"(('chr2', 174320000, 174350000), ('chr2', 206250000, 206285000))",0.007282900220326461,0.04414248459535016,-0.007216585881634249,0.027009560793410516
"(('chr2', 174320000, 174350000), ('chr2', 222250000, 222318000))",0.010524750579089253,0.05001702941093236,-0.005642769133377057,0.03199930198810589
"(('chr2', 174320000, 174350000), ('chr2', 236155000, 236185000))",0.01609295682877266,0.027181223701960473,0.0035246568892516286,0.06607610970515389
"(('chr2', 174320000, 174350000), ('chr2', 236260000, 236270000))",-0.0005908420364976864,0.030097993801461272,0.0034381340490366114,0.004097104602884785
"(('chr2', 176060000, 176170000), ('chr2', 181680000, 181690000))",0.030393736264940505,-0.03790838858259875,0.014575622952181925,0.014845863489393991
"(('chr2', 176060000, 176170000), ('chr2', 199450000, 199480000))",0.03229136451755087,-0.04297784682397504,-0.032059019407423554,0.005718365707461909
"(('chr2', 176060000, 176170000), ('chr2', 206250000, 206285000))",0.0269130506749432,0.01928178521663179,-0.007794838710060535,-0.006795875354799412
"(('chr2', 176060000, 176170000), ('chr2', 222250000, 222318000))",0.027455594537461145,0.012859279114889604,-0.01624819570257914,0.011328809690079343
"(('chr2', 176060000, 176170000), ('chr2', 236155000, 236185000))",0.028004682920516968,0.002549361717636324,0.012700855941076379,0.011974504828283978
"(('chr2', 181680000, 181690000), ('chr2', 199450000, 199480000))",0.04282168702333796,-0.046964282403383316,-0.006642924569999969,-0.0116966099809998
"(('chr2', 181680000, 181690000), ('chr2', 206250000, 206285000))",0.02275419526943304,-0.02388222517049047,-0.009302525942864851,-0.01278035051744231
"(('chr2', 181680000, 181690000), ('chr2', 222250000, 222318000))",0.02141390858224164,-0.01939947073599222,-0.024045926820699646,-0.0005962013471574252
"(('chr2', 181680000, 181690000), ('chr2', 236155000, 236185000))",0.03710501220881624,-0.028839303825056225,-0.024738601288504056,0.014909834645367256
"(('chr2', 199450000, 199480000), ('chr2', 206250000, 206285000))",0.021967057970420433,-0.039097752322907214,-0.007713049411296255,0.0068354506136589005
"(('chr2', 199450000, 199480000), ('chr2', 218990000, 219000000))",-0.008366051464513734,-0.02748484024528927,0.003218785182037245,0.0025285762920320915
"(('chr2', 199450000, 199480000), ('chr2', 222250000, 222318000))",0.026740184571341762,-0.04121463270492808,-0.029933878829963855,0.025294266473915434
"(('chr2', 199450000, 199480000), ('chr2', 236155000, 236185000))",0.030971244716489457,-0.045124291790463254,-0.008727382524039881,0.009255848957777051
"(('chr2', 199450000, 199480000), ('chr2', 236260000, 236270000))",0.019454310222024183,-0.033496542242048885,0.010031368313116842,0.03954875999966837
"(('chr2', 206250000, 206285000), ('chr2', 218990000, 219000000))",0.010866251323429475,-0.002606158661913426,0.0014627212577908205,0.005418988407464962
"(('chr2', 206250000, 206285000), ('chr2', 222250000, 222318000))",0.018010621009120816,0.04107141613182962,-0.002031774500775212,-0.0050318617653162595
"(('chr2', 206250000, 206285000), ('chr2', 236155000, 236185000))",0.025839526974183093,0.029861592223155677,-0.005260854214052816,-0.007801924394980134
"(('chr2', 218990000, 219000000), ('chr2', 222250000, 222318000))",0.017667980434452515,-0.020028401290776224,0.033652180558144895,-0.013009784223472093
"(('chr2', 218990000, 219000000), ('chr2', 236155000, 236185000))",0.02236587208123744,-0.021398537865861458,0.003065243936558832,-0.01890321610164669
"(('chr2', 222250000, 222318000), ('chr2', 236155000, 236185000))",0.02498171520300909,0.01829220725878647,0.007505818718070558,-0.012456431872014355
"(('chr3', 27710000, 27720000), ('chr3', 62350000, 62380000))",0.02513536971942734,-0.006830225173691309,-0.0017855472136684696,0.002812973074008566
"(('chr3', 27710000, 27720000), ('chr3', 128480000, 128490000))",0.039141216890451073,-0.01732074131166262,-0.0004333167115165347,0.0053754500086593176
"(('chr3', 27710000, 27720000), ('chr3', 137760000, 137770000))",0.05116443010323093,-0.022694701471852544,-0.005795032290952898,-0.06133452411097541
"(('chr3', 27710000, 27720000), ('chr3', 138930000, 138950000))",0.04906585687587663,-0.023102461892009072,-0.02051468985369856,0.0019010527133767516
"(('chr3', 27710000, 27720000), ('chr3', 147360000, 147420000))",0.04694721476068131,-0.005773666541830161,0.005202530035705464,-0.017287451081602276
"(('chr3', 27710000, 27720000), ('chr3', 158080000, 158110000))",0.03578694337691405,8.600806691723049e-05,-0.0013388648805826465,-0.005191236207388433
"(('chr3', 27710000, 27720000), ('chr3', 169120000, 169155000))",0.04254239555202429,0.00940361520397611,0.02493131397096436,0.013042658037017452
"(('chr3', 27710000, 27720000), ('chr3', 169640000, 169670000))",0.03521273903267453,0.0029508176542248307,0.007687883803896313,0.052416576534821555
"(('chr3', 27710000, 27720000), ('chr3', 181695000, 181730000))",0.018797939953821913,0.08656484693922269,0.012538936155563264,0.006094098458379716
"(('chr3', 62350000, 62380000), ('chr3', 128480000, 128490000))",0.04243732508159707,-0.021859128056955623,-0.0024572427963640824,-0.01847357152256433
"(('chr3', 62350000, 62380000), ('chr3', 137760000, 137770000))",0.03096274212151517,-0.022618276539130535,0.049301881229557025,-0.008839040206644722
"(('chr3', 62350000, 62380000), ('chr3', 138930000, 138950000))",0.04143268829076068,-0.01993049523147038,-0.009007285512556345,-0.007038217086889394
"(('chr3', 62350000, 62380000), ('chr3', 147360000, 147420000))",0.03427172024292277,-0.011365566076033961,-0.010873923751374966,0.0039354654539037
"(('chr3', 62350000, 62380000), ('chr3', 158080000, 158110000))",0.03358714528401142,-0.0013291688047942054,0.0023651108698364634,0.0066947025205125145
"(('chr3', 62350000, 62380000), ('chr3', 169120000, 169155000))",0.03303527888307068,-0.019537616393305205,0.012490008496929593,-0.006081109018349916
"(('chr3', 62350000, 62380000), ('chr3', 169640000, 169670000))",0.03688512119262629,-0.023214195353131253,0.022323683836147804,-0.018000894242263994
"(('chr3', 62350000, 62380000), ('chr3', 181695000, 181730000))",0.015639431495878802,0.07197789894199891,-0.010844900919215646,0.039378304285748435
"(('chr3', 128480000, 128490000), ('chr3', 137760000, 137770000))",0.03673606914621893,-0.0015128178205790742,0.029213934696660875,-0.012189304507492964
"(('chr3', 128480000, 128490000), ('chr3', 138930000, 138950000))",0.03123981791442761,-0.005216593491881835,0.035783091019225784,0.008971378038994348
"(('chr3', 128480000, 128490000), ('chr3', 147360000, 147420000))",0.031796446308376754,-0.008258097879862045,-0.017705820508336426,0.009241148762542867
"(('chr3', 128480000, 128490000), ('chr3', 158080000, 158110000))",0.031763086602030144,-0.005239296209914356,0.016981158481195895,0.01256860752706794
"(('chr3', 128480000, 128490000), ('chr3', 169120000, 169155000))",0.02870731035027932,0.002117964349634207,0.00427383775292688,-0.0033519698473184222
"(('chr3', 128480000, 128490000), ('chr3', 169640000, 169670000))",0.028271885876946252,-0.015507334930319123,-0.016966240736758842,0.019194955335052638
"(('chr3', 128480000, 128490000), ('chr3', 181695000, 181730000))",0.015347242264554136,0.08469861016292005,-0.0012631698223310285,0.004881800742154482
"(('chr3', 137760000, 137770000), ('chr3', 147360000, 147420000))",0.028837757653336817,-0.002200735984369626,0.002433866465941484,-0.014515293213889582
"(('chr3', 137760000, 137770000), ('chr3', 158080000, 158110000))",0.030053081628282026,0.00038734608013830485,0.015856504898152754,-0.004239729519804941
"(('chr3', 137760000, 137770000), ('chr3', 169120000, 169155000))",0.02092625103124901,0.0024253016578975974,0.021119410902959074,-0.006193940525630232
"(('chr3', 137760000, 137770000), ('chr3', 169640000, 169670000))",0.027289014025228667,-0.006333920909025253,0.011231111396472418,-0.010245664288775855
"(('chr3', 137760000, 137770000), ('chr3', 181695000, 181730000))",0.008415470168069582,0.06039203572923006,0.011266992501268582,0.0012475191846051195
"(('chr3', 138930000, 138950000), ('chr3', 147360000, 147420000))",0.02922373910633248,-0.005997743003910684,0.009248659193452939,0.0020692288431864783
"(('chr3', 138930000, 138950000), ('chr3', 158080000, 158110000))",0.025154761607255344,-0.0041985233842919455,0.012184053734463495,0.006122501709539358
"(('chr3', 138930000, 138950000), ('chr3', 169120000, 169155000))",0.022343236274601542,-0.006626322571587568,0.025334190755287582,-0.006849705826062451
"(('chr3', 138930000, 138950000), ('chr3', 169640000, 169670000))",0.02895847634712064,-0.00743186440494164,-0.010985485422811919,-0.013812595806124617
"(('chr3', 138930000, 138950000), ('chr3', 181695000, 181730000))",0.008099506252079199,0.06164454822483676,-0.00734585290881688,0.012740580301037504
"(('chr3', 147360000, 147420000), ('chr3', 158080000, 158110000))",0.025890332378417646,0.005314127394042247,-0.009785958648204014,-0.014531301403823672
"(('chr3', 147360000, 147420000), ('chr3', 169120000, 169155000))",0.02052259873439389,0.012132168745280626,-0.01580496215259249,-0.008908751995248768
"(('chr3', 147360000, 147420000), ('chr3', 169640000, 169670000))",0.026853589495862494,-0.0011450310716196092,-0.01743225536925477,-0.01048442692073034
"(('chr3', 147360000, 147420000), ('chr3', 181695000, 181730000))",0.007324754541969023,0.07058026487601429,-0.0014673535444327333,0.0022674298851951755
"(('chr3', 158080000, 158110000), ('chr3', 169120000, 169155000))",0.023229925532917278,0.00549016414593626,-0.0017395956603606037,-0.0011351906707781502
"(('chr3', 158080000, 158110000), ('chr3', 169640000, 169670000))",0.022098583135731553,0.005757568318678256,0.010076603646350803,0.0036828614426060585
"(('chr3', 158080000, 158110000), ('chr3', 181695000, 181730000))",0.014750344843664574,0.08087565084766597,0.00419649243947363,0.008212437601787519
"(('chr3', 169120000, 169155000), ('chr3', 181695000, 181730000))",0.009238503740585421,0.06915775103868693,-0.007184265832101588,0.008079852700738913
"(('chr3', 169640000, 169670000), ('chr3', 181695000, 181730000))",0.011043429657725845,0.07356203986938828,-0.006792682928351101,0.01936499456317914
"(('chr4', 4850000, 4875000), ('chr4', 8830000, 8910000))",0.023496354978668102,0.01841216548989958,0.0056141398176354305,-0.018282675533992366
"(('chr4', 4850000, 4875000), ('chr4', 13520000, 13550000))",0.03133607960877297,0.014350353417150744,0.004456608904185155,-0.006891758512610317
"(('chr4', 4850000, 4875000), ('chr4', 41730000, 41760000))",0.030380137980958018,0.008273660583411049,0.0031660196782540163,0.003224630271346639
"(('chr4', 4850000, 4875000), ('chr4', 41860000, 41890000))",0.031510765108459814,0.012100035343514023,0.009442857455145866,-0.0006639879181267527
"(('chr4', 4850000, 4875000), ('chr4', 54080000, 54120000))",0.013133378750172632,0.04339864755416119,0.010351368631374805,-0.010719470319100683
"(('chr4', 4850000, 4875000), ('chr4', 54220000, 54230000))",0.016524904379288437,0.05059042879753824,0.005315639738999613,-0.0008007562366540594
"(('chr4', 4850000, 4875000), ('chr4', 80185000, 80220000))",0.04267370589082173,-0.02939606006587285,-0.03336112056567052,0.0016864797221654208
"(('chr4', 4850000, 4875000), ('chr4', 80260000, 80270000))",0.04818742253063688,-0.039726180300192745,-0.06094102319504458,-0.01714328746791726
"(('chr4', 4850000, 4875000), ('chr4', 84475000, 84515000))",0.032175708471299025,0.02414360808215199,-0.004919999322806508,-0.010115512050631534
"(('chr4', 4850000, 4875000), ('chr4', 93820000, 93830000))",0.021987816529377462,0.01433391107733058,0.003874875148669096,0.004271258327834056
"(('chr4', 4850000, 4875000), ('chr4', 108140000, 108180000))",0.02866379050080352,0.014585128124906853,0.0013574271444234702,0.0049958626457569846
"(('chr4', 4850000, 4875000), ('chr4', 110600000, 110660000))",0.037474381315071054,0.005781013257525939,-0.012549124721695833,-0.0037584510140411718
"(('chr4', 4850000, 4875000), ('chr4', 111620000, 111630000))",0.029102666389384982,-0.006103103607402989,0.008814418134250506,-0.04339928848290109
"(('chr4', 4850000, 4875000), ('chr4', 112500000, 112530000))",0.04189528935001812,-0.006498192778160422,0.009271679058809833,0.010887682839921517
"(('chr4', 4850000, 4875000), ('chr4', 146615000, 146665000))",0.03623742842133343,0.019600205108758463,-0.01375915160733294,0.009500477621671426
"(('chr4', 4850000, 4875000), ('chr4', 173490000, 173550000))",0.04192597611734749,-0.0036689133862442594,-0.010395758625833189,-0.022197570468904516
"(('chr4', 4850000, 4875000), ('chr4', 174180000, 174230000))",0.036754639080292556,0.012948569924809762,-0.0018143313099680868,-0.01888885584455522
